id,director
10546,['Tim Pope-65602']
18862,['Harry Winer-92554']
31417,['Georges Franju-37302']
9431,['Gilbert Adler-10953']
124619,['John Rubino-1080308']
297645,['Yin Li-1189125']
48144,['Yim Ho-146295']
46986,['Hal Hartley-91343']
144982,['Marcus DeLeon-117808']
47907,['Lee David Zlotoff-1232954']
10061,['John Carpenter-11770']
36266,['Tran Anh Hung-107730']
549,['Julian Schnabel-7482']
10478,['Ron Shelton-4037']
66634,['Rolf de Heer-112674']
116690,['Keisuke Kinoshita-587603']
213917,['Nicole Garcia-24485']
145925,['Leone Pompucci-252740']
100914,['Zheng Jun-Li-1112331']
238,['Francis Ford Coppola-1776']
159,['Sönke Wortmann-1869']
11134,['Stanley Tong-44916']
88224,['Lisa Krueger-124092']
132641,['Mikio Naruse-125690']
42758,['Gillies MacKinnon-33405']
9303,"['Lana Wachowski-9340', 'Lilly Wachowski-9339']"
23945,['Arthur Hiller-133259']
37820,['John Ruane-1155073']
22479,['Robert Altman-9789']
9054,['Christopher Cain-56828']
241058,['Peter Shaner-1276348']
11985,['Tsai Ming-liang-71174']
10232,['Daniel Schmid-64219']
59569,['Tim Metcalfe-69042']
410921,['Izidore K. Musallam-232119']
38955,['Stanley Tong-44916']
110513,['Jim McKay-205639']
114089,['Karim Dridi-118513']
11015,['Peter Hyams-37710']
9306,"['John Frankenheimer-13776', 'Richard Stanley-42175']"
12559,['David M. Evans-69741']
58770,['David Koepp-508']
124851,['Gary Winick-17046']
3587,['Norman Jewison-13563']
10723,['Ernest R. Dickerson-15521']
56077,['Nick Hamm-6361']
19004,['Roy Allen Smith-24346']
101230,['Theo van Gogh-28889']
253632,[]
10987,['Joe Chappelle-55116']
44705,['Trevor Nunn-98750']
20318,['Keith Gordon-33054']
43596,['Max Ophüls-14353']
79782,['Jan Jakub Kolski-587971']
26933,['André Téchiné-96627']
27854,['Sam Wood-10790']
981,['George Cukor-14674']
872,"['Stanley Donen-13284', 'Gene Kelly-13294']"
2769,['Vincente Minnelli-13980']
13320,['Stanley Donen-13284']
164,['Blake Edwards-1927']
426,['Alfred Hitchcock-2636']
567,['Alfred Hitchcock-2636']
3078,['Frank Capra-2662']
13528,['George Cukor-14674']
28288,['Mark Sandrich-30165']
213,['Alfred Hitchcock-2636']
284,['Billy Wilder-3146']
239,['Billy Wilder-3146']
4808,['Stanley Donen-13284']
289,['Michael Curtiz-4109']
963,['John Huston-6593']
11113,['George Cukor-14674']
6620,['Billy Wilder-3146']
804,['William Wyler-10001']
26531,['Walter Lang-80570']
909,['Vincente Minnelli-13980']
630,['Victor Fleming-9049']
770,['Victor Fleming-9049']
31044,['Richard Benjamin-24318']
599,['Billy Wilder-3146']
15,['Orson Welles-40']
62,['Stanley Kubrick-240']
121357,['Mitchell Leisen-108914']
705,['Joseph L. Mankiewicz-10601']
22490,['George Cukor-14674']
223,['Alfred Hitchcock-2636']
25670,['Alfred Hitchcock-2636']
303,['Alfred Hitchcock-2636']
4174,['Alfred Hitchcock-2636']
8356,['Leo McCarey-30008']
381,['Alfred Hitchcock-2636']
20758,['Vincente Minnelli-13980']
29376,['Vincente Minnelli-13980']
1859,['Ernst Lubitsch-2428']
18299,['Billy Wilder-3146']
17281,['Vincente Minnelli-13980']
64382,['Vincente Minnelli-13980']
10907,"['Michael Curtiz-4109', 'William Keighley-67426']"
32093,['Rouben Mamoulian-29595']
1939,['Otto Preminger-834']
22292,['Joseph L. Mankiewicz-10601']
3598,['Frank Capra-2662']
3080,['Mark Sandrich-30165']
198,['Ernst Lubitsch-2428']
13562,['Gregory La Cava-74659']
1712,['George Stevens-18738']
220,['Elia Kazan-2746']
3529,['W.S. Van Dyke-32427']
3085,['Howard Hawks-11435']
2897,['Michael Anderson-20412']
1585,['Frank Capra-2662']
3083,['Frank Capra-2662']
900,['Howard Hawks-11435']
43795,['George Stevens-18738']
85638,['Victor Sjöström-8741']
50001,['William A. Wellman-14643']
43905,['John Cromwell-31497']
22688,['Archie Mayo-81165']
23114,['John Cromwell-31497']
26378,['Busby Berkeley-95293']
40206,['Henry Koster-33064']
22356,['James Edward Grant-50302']
260,['Alfred Hitchcock-2636']
43488,['Lewis Milestone-2000']
22613,"['Howard Hawks-11435', 'Howard Hughes-13348']"
10331,['George A. Romero-14999']
488,['John Huston-6593']
22733,['John Huston-6593']
261,['Richard Brooks-3632']
57575,['Richard Brooks-3632']
32574,['Frank Capra-2662']
22657,['John Cromwell-31497']
76464,['Victor Schertzinger-148849']
22649,['Frank Borzage-14855']
176841,['Edwin L. Marin-78053']
125587,"[""Thaddeus O'Sullivan-72467""]"
39448,['Corey Yuen Kwai-35452']
52855,['Darrell James Roodt-16730']
39940,['Joshua Logan-86051']
172868,['Chris Newby-1063201']
85328,['Richard Schenkman-76462']
124632,['Allan Miller-1468019']
11076,['Carroll Ballard-68212']
63945,['Lance Young-549024']
58985,['Allison Anders-3110']
890,['Joseph Vilsmaier-14614']
10861,['Ringo Lam-26767']
1770,['Neil Jordan-17016']
44465,['Amy Holden Jones-21371']
2033,['Matthew Broderick-4756']
18203,"['Stanley Tucci-2283', 'Campbell Scott-55152']"
9333,['Walter Hill-1723']
47260,['Robert M. Young-86293']
9400,['F. Gary Gray-37932']
9401,['John Herzfeld-27846']
12241,['Reb Braddock-71825']
25739,['René Gainville-584483']
161806,['John Walsh-1217874']
11306,['Michael Apted-10781']
9625,['John Gray-35155']
10680,['Robert Lieberman-27146']
6346,['James Foley-15890']
18660,['Norman Tokar-83413']
35115,['Norman Foster-87459']
14821,['John Hough-19032']
14136,['Robert Stevenson-5834']
10869,['Robert Stevenson-5834']
22660,['Robert Stevenson-5834']
19186,['David Swift-29715']
31102,['David Swift-29715']
6878,['Duwayne Dunham-6592']
15944,['Charles Barton-30099']
18444,['Ken Annakin-35318']
20723,['Robert Stevenson-5834']
173,['Richard Fleischer-2087']
864,['Jon Turteltaub-12962']
24795,['William Dear-56506']
11224,"['Clyde Geronimi-64864', 'Wilfred Jackson-11434', 'Hamilton Luske-11429']"
81310,['Wolfgang Reitherman-57314']
15947,"['William Roberts-11427', 'Clyde Geronimi-64864', 'Jack Kinney-74565', 'Harold Young-103344', 'Norman Ferguson-226599']"
9078,['Wolfgang Reitherman-57314']
29682,"['Harold D. Schuster-9082', 'Hamilton Luske-11429']"
8367,['Kevin Reynolds-8300']
433,['Robert Stevenson-5834']
11360,"['Samuel Armstrong-5691', 'Ben Sharpsteen-11426', 'William Roberts-11427', 'Wilfred Jackson-11434', 'Jack Kinney-74565', 'Norman Ferguson-226599']"
11114,['Don Chaffey-25558']
12335,['Robert Stevenson-5834']
12092,"['Hamilton Luske-11429', 'Wilfred Jackson-11434', 'Clyde Geronimi-64864']"
10948,"['Ted Berman-67604', 'Art Stevens-67607', 'Richard Rich-107274']"
11229,['Matthew Bright-55117']
15121,['Robert Wise-1744']
562,['John McTiernan-1090']
10163,['Brett Leonard-57090']
48862,['Nick Cassavetes-11151']
117036,['Iara Lee-1006852']
47199,['Christopher Hampton-12952']
11159,['Mike Leigh-65452']
9591,['Tom Hanks-31']
30500,['Michael Pressman-59649']
41843,['James Ivory-54441']
55058,['Joseph Bologna-46946']
10938,['Hettie MacDonald-67570']
11412,['Renny Harlin-16938']
10586,['Stephen Hopkins-2042']
42314,['Al Pacino-1158']
27845,['Steve Buscemi-884']
108365,['Ismail Merchant-54448']
23223,['John McNaughton-9200']
49471,['Spike Lee-5281']
38153,['George P. Cosmatos-16566']
25147,['Michael Winterbottom-172']
9716,['Woody Allen-1243']
43777,['Leon Ichaso-78997']
454,['Baz Luhrmann-6201']
10218,['Doug Liman-11694']
819,['Barry Levinson-8246']
38191,['Michael Cimino-12114']
56830,['Scott Silver-324']
11238,['Tad Stones-56852']
27256,['Anthony Asquith-32919']
31530,['Mark Sandrich-30165']
66473,['George Stevens-18738']
28120,['Edward Dmytryk-64114']
1834,['Edward Dmytryk-64114']
26282,"['Josef von Sternberg-2891', 'Nicholas Ray-2765']"
37218,['Aaron Kim Johnston-117083']
252,['Mel Stuart-3451']
116356,['Jan Bucquoy-71938']
16372,['Jack Clayton-25630']
11561,['Woody Allen-1243']
11302,['Woody Allen-1243']
623,['Charles Crichton-8929']
583,['Terry Jones-10707']
12614,['Blake Edwards-1927']
21711,['Michael Ritchie-12964']
11575,['Blake Edwards-1927']
475,['Arthur Penn-6448']
11331,['John Sturges-14520']
521,['Alfred Hitchcock-2636']
21202,['Frédéric Mitterrand-123827']
88,['Emile Ardolino-716']
500,['Quentin Tarantino-138']
792,['Oliver Stone-1152']
8491,['Ted Kotcheff-16544']
402,['Paul Verhoeven-10491']
10537,['Oliver Stone-1152']
11386,['Neil Jordan-17016']
9504,['James Foley-15890']
15764,['Alan J. Pakula-6349']
601,['Steven Spielberg-488']
67365,['Sam Henry Kass-1096170']
25842,['Edwin L. Marin-78053']
2119,['Tony Scott-893']
744,['Tony Scott-893']
136311,['Michael Covert-144130']
221,['Nicholas Ray-2765']
702,['Elia Kazan-2746']
25750,['Greg Spence-56746']
17642,['Hugo Van Lawick-928583']
427043,['Michael Kreihsl-939320']
146341,['Temístocles López-1124024']
9305,"['Claude Nuridsany-57226', 'Marie Pérennou-57227']"
37616,['Alan Taylor-47005']
11112,['Donald Petrie-18281']
21612,['Abel Ferrara-39104']
141210,['Chris Cullari-1114467']
102461,['Benoît Jacquot-229263']
36998,['Jaco Van Dormael-107490']
200383,['Nils Gaup-22558']
116844,['Peter Cohn-1086972']
1630,['Miloš Forman-3974']
26626,['Rich Wilkes-53345']
124837,"['R. J. Cutler-89814', 'David Van Taylor-621628']"
11816,['Mark Rydell-21958']
11843,['Blake Edwards-1927']
10379,['Ate de Jong-16672']
2756,['James Cameron-2710']
790,['John Carpenter-11770']
1103,['John Carpenter-11770']
11298,['Joe Dante-4600']
4480,['Claude Berri-20718']
4481,['Claude Berri-20718']
49688,['Gustavo Graef-Marino-259792']
10765,['Howard Zieff-34611']
762,"['Terry Gilliam-280', 'Terry Jones-10707']"
44497,"['Bruce LaBruce-1115333', 'Rick Castro-1388631']"
85588,['Russ Hexter-932368']
278621,['Sharon Pollack-1415878']
99479,['Michael Ray Rhodes-109635']
55049,['Raúl Ruiz-121585']
124829,['Susan W. Dryfoos-1080611']
79306,[]
356054,"[""John L'Ecuyer-159767""]"
10548,['Leon Gast-65608']
531,['Nick Park-7314']
104931,['Jean-Luc Godard-3776']
4483,['Daniel Vigne-38494']
18919,['Jan Švankmajer-83784']
31556,"['Anthony Mann-40199', 'Alfred L. Werker-81930']"
26167,['Anthony Mann-40199']
26174,['Anthony Mann-40199']
61461,['Vittorio De Sica-12329']
117500,['Jean Delannoy-70854']
218713,['Norman Z. McLeod-82389']
217802,['Elliott Nugent-89914']
127973,['Leo McCarey-30008']
659,['Volker Schlöndorff-10249']
30892,['Peter Medak-21377']
86369,['Martine Dugowson-933201']
8074,['Jean-Luc Godard-3776']
124676,['Nina Menkes-1038016']
38554,['Garry Marshall-1201']
49763,['Eric Red-54839']
41326,"['Barbara Kopple-22020', 'Cathy Caplan-929918', 'Tom Haneke-929919', 'Lawrence Silk-929920']"
36555,['Phillip Rhee-82442']
10608,['Tim Robbins-504']
11216,['Giuseppe Tornatore-65314']
7452,['Peter Greenaway-30309']
64567,['Michel Blanc-21175']
892,"['Jean-Pierre Jeunet-2419', 'Marc Caro-13680']"
1600,['Krzysztof Kieślowski-1126']
26561,['Mike Newell-10723']
975,['Stanley Kubrick-240']
18129,['Stephen Frears-3224']
54405,['Peter Chelsom-36804']
150823,['Fred Olen Ray-31155']
409,['Anthony Minghella-2239']
38251,['Gabriele Salvatores-55916']
10161,['Jim Sheridan-53334']
1412,['Steven Soderbergh-1884']
41768,['John Sayles-102445']
10409,['Baz Luhrmann-6201']
14285,['Errol Morris-18533']
2469,['Pedro Almodóvar-309']
10174,"['Alek Keshishian-50949', 'Mark Aldo Miceli-64073']"
31225,['Jennie Livingston-107831']
510,['Miloš Forman-3974']
11455,['Lou Adler-69500']
1891,['Irvin Kershner-10930']
2493,['Rob Reiner-3026']
85,['Steven Spielberg-488']
68,['Terry Gilliam-280']
679,['James Cameron-2710']
429,['Sergio Leone-4385']
13446,['Bruce Robinson-8966']
389,['Sidney Lumet-39996']
947,['David Lean-12238']
185,['Stanley Kubrick-240']
595,['Robert Mulligan-8482']
28,['Francis Ford Coppola-1776']
335,['Sergio Leone-4385']
1892,['Richard Marquand-19800']
144,['Wim Wenders-2303']
1092,['Carol Reed-15378']
769,['Martin Scorsese-1032']
348,['Ridley Scott-578']
766,['Sam Raimi-7623']
175,['Luc Besson-59']
11645,['Akira Kurosawa-5026']
10835,['John Woo-11401']
539,['Alfred Hitchcock-2636']
525,['John Landis-4610']
240,['Francis Ford Coppola-1776']
600,['Stanley Kubrick-240']
530,['Nick Park-7314']
10705,['Kenneth Branagh-11181']
279,['Miloš Forman-3974']
3109,['John Ford-8500']
311,['Sergio Leone-4385']
1578,['Martin Scorsese-1032']
703,['Woody Allen-1243']
9549,['Philip Kaufman-648']
1398,['Andrei Tarkovsky-8452']
387,['Wolfgang Petersen-5231']
9277,['George Roy Hill-9577']
343,['Hal Ashby-4964']
37291,['Hal Hartley-91343']
490,['Ingmar Bergman-6648']
11235,['Bill Forsyth-68687']
218,['James Cameron-2710']
763,['Peter Jackson-108']
9665,['Edward Zwick-9181']
18971,['Tom Stoppard-372']
696,['Woody Allen-1243']
379,['Joel Coen-1223']
207,['Peter Weir-2690']
37247,['Mike Nichols-5342']
1480,['Orson Welles-40']
9322,['Luc Besson-59']
826,['David Lean-12238']
422,['Federico Fellini-4415']
829,['Roman Polanski-3556']
828,['Robert Wise-1744']
3090,['John Huston-6593']
9964,['Peter Jackson-108']
3063,['Leo McCarey-30008']
13667,['Savage Steve Holland-87565']
694,['Stanley Kubrick-240']
235,['Rob Reiner-3026']
832,['Fritz Lang-68']
765,['Sam Raimi-7623']
5925,['John Sturges-14520']
11778,['Michael Cimino-12114']
4485,['Jean-Jacques Beineix-37451']
137,['Harold Ramis-1524']
33,['Clint Eastwood-190']
982,['John Frankenheimer-13776']
8428,['Allan Moyle-55790']
212,['Frank Capra-2662']
105,['Robert Zemeckis-24']
1633,['Jon Avnet-18250']
11202,['Franklin J. Schaffner-13265']
1554,['Jim Jarmusch-4429']
149,['Katsuhiro Ōtomo-185']
8009,['Russell Mulcahy-52968']
903,['Stuart Rosenberg-13859']
11673,['Jean-Paul Rappeneau-25950']
3034,['Mel Brooks-14639']
339,['Jim Jarmusch-4429']
10404,['Zhang Yimou-607']
914,['Charlie Chaplin-13848']
756,"['Samuel Armstrong-5691', 'James Algar-5690', 'William Roberts-11427', 'Paul Satterfield-11428', 'Hamilton Luske-11429', 'Jim Handley-11430', 'Ford Beebe-11431', 'T. Hee-11432', 'Wilfred Jackson-11434', 'Ben Sharpsteen-11426', 'Norman Ferguson-226599', 'David Hand-5446']"
288,['Fred Zinnemann-4065']
910,['Howard Hawks-11435']
2640,['Michael Lehmann-7145']
16633,['Jeannot Szwarc-16187']
665,['William Wyler-10001']
11031,['Rob Reiner-3026']
11314,['Godfrey Reggio-68993']
15143,['Howard Deutch-26502']
89,['Steven Spielberg-488']
10322,['Hal Ashby-4964']
783,['Richard Attenborough-4786']
10644,['Philip Kaufman-648']
11257,['James Ivory-54441']
14370,['Martha Coolidge-63713']
12104,['Alan Parker-9168']
625,['Roland Joffé-8965']
8816,['Lasse Hallström-5306']
830,['Fred M. Wilcox-12300']
2323,['Phil Alden Robinson-23968']
983,['John Huston-6593']
642,['George Roy Hill-9577']
655,['Wim Wenders-2303']
10341,['Wim Wenders-2303']
639,['Rob Reiner-3026']
266022,['Keoni Waxman-92436']
168450,['John G. Young-227875']
30180,['Doug Pray-105802']
31388,['John Murlowski-110834']
41801,['Susan Streitfeld-135163']
66034,['Larry Bishop-34721']
348138,['Jon Sherman-186758']
96288,['Greta Schiller-116799']
61536,['Herb Gardner-144256']
18762,['Carl Prechezer-83555']
331367,[]
8077,['David Fincher-7467']
814,['John Landis-4610']
41671,['Tony Randel-52194']
27214,['Richard Fleischer-2087']
52263,['Steve White-1673596']
33519,['John Murlowski-110834']
16235,['Damiano Damiani-35256']
11449,['Stuart Rosenberg-13859']
41848,['Tom Bery-548847']
25944,['Paul Morrissey-18627']
24913,['Fred Walton-62556']
49126,['Robert Wise-1744']
32076,['John Schlesinger-19304']
571,['Alfred Hitchcock-2636']
8851,['Irvin S. Yeaworth Jr.-56141']
37843,['Jeffrey Bloom-178486']
32146,['Eric Red-54839']
30346,['Robert Wise-1744']
6114,['Francis Ford Coppola-1776']
229,['James Whale-2917']
13549,['Dan Curtis-29648']
9529,['Bernard Rose-57851']
1598,['Martin Scorsese-1032']
11349,['J. Lee Thompson-18669']
7340,['Brian De Palma-1150']
6217,['Paul Schrader-1035']
377,['Wes Craven-5140']
653,['F.W. Murnau-9076']
28198,"['Augusto Caminito-59622', 'Mario Caiano-100053', 'Luigi Cozzi-88164', 'Klaus Kinski-14277', 'Maurizio Lucidi-100054']"
794,['Richard Donner-7187']
31640,['Bob Rafelson-19450']
8744,['Kevin Spacey-1979']
25189,['Barbra Streisand-10400']
145,['Lars von Trier-42']
2212,['Ole Bornedal-22676']
199,['Jonathan Frakes-2388']
7863,['Scott Hicks-33433']
12498,['Billy Bob Thornton-879']
9279,['Brian Levant-13581']
53234,['Michelangelo Antonioni-15189']
17204,"['Joe Berlinger-69237', 'Bruce Sinofsky-69238']"
21539,['Penny Marshall-14911']
85589,['Hans Petter Moland-95972']
12709,['Patrice Leconte-37626']
20539,['Nicholas Hytner-55476']
11674,['Stephen Herek-18356']
199512,['Curzio Malaparte-236579']
64900,['Claire Denis-9888']
1573,['Renny Harlin-16938']
152,['Robert Wise-1744']
174,['Nicholas Meyer-1788']
172,['William Shatner-1748']
154,['Nicholas Meyer-1788']
157,['Leonard Nimoy-1749']
168,['Leonard Nimoy-1749']
364,['Tim Burton-510']
11967,['Christopher Cain-56828']
9086,['Geoff Murphy-32277']
621,['Randal Kleiser-8876']
9037,['Patricia Birch-56755']
10173,['Dwight H. Little-56998']
55687,['Albert Pyun-63937']
168535,['Daniel J. Sullivan-1202000']
8845,['Andrew Davis-12989']
46681,['Joseph H. Lewis-86004']
578,['Steven Spielberg-488']
579,['Jeannot Szwarc-16187']
17692,['Joe Alves-8558']
17795,['Peter Segal-13426']
75,['Tim Burton-510']
13891,['Alexander Payne-13235']
9390,['Cameron Crowe-11649']
378,"['Joel Coen-1223', 'Ethan Coen-1224']"
10896,['Barry Levinson-8246']
2322,['Phil Alden Robinson-23968']
41240,['Anjelica Huston-5657']
26949,['Richard Attenborough-4786']
9819,['Jerry Zaks-59635']
49799,['Martin Donovan-1495632']
31908,['Rob Reiner-3026']
46027,['Sidney Lumet-39996']
3179,['Mike Judge-17403']
1802,['Claude Chabrol-19069']
4232,['Wes Craven-5140']
9361,['Michael Mann-638']
2928,['Nora Ephron-9248']
30285,['Robert Harling-68319']
10549,['Kenneth Branagh-11181']
58102,['Terry George-2589']
18451,['Dan Ireland-69099']
27265,['Albert Brooks-13']
49935,['André Téchiné-96627']
8818,['Alan Parker-9168']
36758,['Jane Campion-10757']
36040,['Nicolas Roeg-14132']
74239,['Murray Lerner-118441']
9415,['Dwight H. Little-56998']
55146,['Ralph Ziman-88970']
303693,['Arthur Penn-6448']
12145,"['Fred Schepisi-64061', 'Robert Young-127716']"
42424,['George T. Miller-1174031']
34314,['Robert Butler-101767']
2892,['Michael Rymer-28741']
9404,['Stanley Tong-44916']
85242,['Roger Christian-5058']
9622,['Dennis Dugan-17494']
8860,['Thomas Carter-52038']
197537,['François Dupeyron-5005']
66597,['Steven Paul-16838']
14832,['Andrew Birkin-2355']
9619,['Roger Donaldson-21370']
40506,['Peter Baldwin-34651']
31000,['E. Max Frye-68928']
4104,['Jeremiah S. Chechik-34682']
26306,['Steve James-122449']
203829,['Stefan Schwietert-932805']
43775,"['Tomás Gutiérrez Alea-72646', 'Juan Carlos Tabío-72647']"
14908,['Bryan Spicer-42111']
784,['Jan Svěrák-11688']
12489,['Vondie Curtis-Hall-6198']
168283,[]
16448,['Christopher Guest-13524']
55936,['Sergei Bodrov Jr.-71871']
17894,['Ken Kwapis-29009']
28059,['Richard Linklater-564']
58911,['Craig Rosenberg-58922']
17949,['R. Paul Miller-60865']
1968,['Andy Tennant-17167']
61563,['Paul Schrader-1035']
66,['Clint Eastwood-190']
20735,['Bob Spiers-47974']
11419,['Stephen Kessler-69353']
333165,[]
25796,['Carl Reiner-1895']
638,['David Lynch-5602']
25624,['John Singleton-6482']
9366,['Mike Newell-10723']
60083,['Merzak Allouache-82307']
21915,['Jeff Pollack-88060']
90928,['Peter Spirer-107131']
50091,"['Mark Christopher-33541', 'Peggy Rajski-56947', 'Nickolas Perry-137392', 'Tom DeCerchio-1175207']"
18420,['John Irvin-17784']
19952,['Tamra Davis-57691']
9446,['John Pasquin-58072']
28005,['Mira Nair-6495']
9403,['Betty Thomas-31024']
27322,['Theodore Witcher-120515']
10003,['Phillip Noyce-13015']
9311,['Bille August-19684']
11844,['Stephen Frears-3224']
884,['David Cronenberg-224']
49806,['Greg Mottola-54733']
1624,['Tom Shadyac-4499']
88423,['Rolf de Heer-112674']
16052,['Gregory Nava-16395']
4477,['Alan J. Pakula-6349']
24662,['Mark Dindal-61411']
18423,['Robert Townsend-68750']
76996,['Emma-Kate Croghan-142513']
6499,"['Shuki Levy-50099', 'David Winning-52044']"
50512,['Bernard Rose-57851']
9405,['Tsui Hark-26760']
12723,"[""Pat O'Connor-19969""]"
9360,['Luis Llosa-26648']
9434,['George Armitage-58294']
118991,['Leslie Greif-51575']
21626,['Lynne Stopkewich-1215282']
13982,['Tom Schulman-2691']
93946,['Angela Pope-1016352']
