,id,revenue,title,genres,budget,popularity,release_date,year,rating_mean
138,8866,0.0,The Truth About Cats & Dogs,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,5.121203,1996-04-26,1996,3.1810344827586206
139,922,0.0,Dead Man,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 37, 'name': 'Western'}]",9000000,6.505272,1995-12-23,1995,4.200819672131147
140,664,494471524.0,Twister,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",92000000,8.739144,1996-05-10,1996,3.05
141,26744,0.0,Force of Evil,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",0,4.386329,1948-12-25,1948,3.1866666666666665
142,935,9440272.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",1800000,9.80398,1964-01-29,1964,3.7443946188340806
143,7095,58620973.0,Jack,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",45000000,6.287245,1996-08-09,1996,3.255656108597285
144,602,816969268.0,Independence Day,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",75000000,17.634197,1996-06-25,1996,3.997191011235955
145,1645,152266007.0,A Time to Kill,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",40000000,13.309013,1996-07-24,1996,3.516589990241182
146,34170,0.0,Larger Than Life,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",30000000,3.521921,1996-10-31,1996,2.106382978723404
147,2925,116400000.0,The First Wives Club,"[{'id': 35, 'name': 'Comedy'}]",26000000,10.177303,1996-09-20,1996,4.012613521695258
148,3595,309492681.0,Ransom,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",80000000,8.772188,1996-11-08,1996,2.246153846153846
149,3573,22231658.0,Emma,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6000000,6.593011,1996-08-02,1996,1.4628571428571429
150,47907,12643776.0,The Spitfire Grill,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6000000,1.19589,1996-08-23,1996,3.513157894736842
151,549,3011195.0,Basquiat,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2962051,4.797674,1996-08-09,1996,3.892929292929293
152,238,245066411.0,The Godfather,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",6000000,41.109264,1972-03-14,1972,3.1641961231470925
153,88224,431326.0,Manny & Lo,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",500000,1.143656,1996-01-22,1996,3.25
154,58770,0.0,The Trigger Effect,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",8000000,9.028947,1996-08-30,1996,1.9
155,981,0.0,The Philadelphia Story,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,8.888069,1940-12-05,1940,2.6400862068965516
156,872,7200000.0,Singin' in the Rain,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2540800,11.064858,1952-04-10,1952,3.4925373134328357
157,2769,4500000.0,An American in Paris,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2723903,5.565203,1951-08-08,1951,3.1363636363636362
158,164,9500000.0,Breakfast at Tiffany's,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2500000,10.879289,1961-10-05,1961,3.460884724340815
159,426,28000000.0,Vertigo,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",2479000,18.20822,1958-05-09,1958,3.112452720395694
160,567,36764313.0,Rear Window,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1000000,17.911314,1954-08-01,1954,3.3720379146919433
161,3078,4500000.0,It Happened One Night,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",325000,6.465257,1934-02-22,1934,3.524818401937046
162,213,13275000.0,North by Northwest,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",4000000,12.410427,1959-07-07,1959,4.030478589420655
163,284,25000000.0,The Apartment,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3000000,11.994281,1960-06-15,1960,2.8
164,239,25000000.0,Some Like It Hot,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2883848,11.845107,1959-03-18,1959,3.091131734983243
165,4808,13474588.0,Charade,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",4000000,7.098731,1963-12-05,1963,3.0989425981873113
166,289,10462500.0,Casablanca,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",878000,13.916101,1942-11-26,1942,3.358924858924859
167,963,1000000.0,The Maltese Falcon,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",375000,5.782544,1941-11-18,1941,3.544894366197183
168,6620,10000000.0,Sabrina,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2238813,7.359741,1954-09-28,1954,3.789404132628544
169,804,12000000.0,Roman Holiday,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1500000,11.954806,1953-09-02,1953,3.0810293492131007
170,909,0.0,Meet Me in St. Louis,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",0,7.331511,1944-11-23,1944,4.024030628869339
171,630,33754967.0,The Wizard of Oz,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2777000,22.064932,1939-08-15,1939,3.350210970464135
172,770,400176459.0,Gone with the Wind,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",4000000,14.240357,1939-12-15,1939,2.735294117647059
173,599,5000000.0,Sunset Boulevard,"[{'id': 18, 'name': 'Drama'}]",1752000,11.709777,1950-08-10,1950,3.981740370898716
174,15,23217674.0,Citizen Kane,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",839727,15.811921,1941-04-30,1941,2.72704
175,62,68700000.0,2001: A Space Odyssey,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]",10500000,22.494622,1968-04-10,1968,3.750324282255275
176,705,63463.0,All About Eve,"[{'id': 18, 'name': 'Drama'}]",1400000,12.06308,1950-11-09,1950,3.4988888888888887
177,223,6000000.0,Rebecca,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1288000,8.590813,1940-04-12,1940,3.856592859331903
178,303,24464742.0,Notorious,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2000000,10.135111,1946-08-15,1946,3.040473145780051
179,4174,7000000.0,Spellbound,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1500000,5.47596,1945-12-28,1945,3.6906040268456377
180,381,8750000.0,To Catch a Thief,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",2500000,5.490505,1955-08-03,1955,3.4050666666666665
181,1859,2279000.0,Ninotchka,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1365000,5.120036,1939-10-06,1939,3.632420091324201
182,1939,2000000.0,Laura,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1020000,9.884516,1944-10-11,1944,4.084093211752786
183,3598,0.0,Lost Horizon,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",4000000,3.166544,1937-09-01,1937,3.407763259031514
184,3080,3202000.0,Top Hat,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",609000,7.122093,1935-09-06,1935,2.5
185,198,0.0,To Be or Not to Be,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",0,7.274948,1942-03-05,1942,3.416912738010386
186,220,5.0,East of Eden,"[{'id': 18, 'name': 'Drama'}]",1,6.42883,1955-03-09,1955,2.407166123778502
187,3529,1423000.0,The Thin Man,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",226408,10.573867,1934-05-25,1934,3.361111111111111
188,3085,0.0,His Girl Friday,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,9.88321,1940-01-18,1940,2.8
189,1585,9644124.0,It's a Wonderful Life,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",3180000,15.031588,1946-12-20,1946,3.3271028037383177
190,3083,9600000.0,Mr. Smith Goes to Washington,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1500000,8.168694,1939-10-19,1939,3.988116458704694
191,900,0.0,Bringing Up Baby,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1073000,6.60577,1938-02-18,1938,3.793858315597446
192,26378,0.0,They Made Me a Criminal,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",0,1.758391,1939-01-28,1939,3.119565217391304
193,488,10750000.0,The African Queen,"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",1300000,6.636872,1951-12-03,1951,3.4051724137931036
194,261,17570324.0,Cat on a Hot Tin Roof,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3000000,11.794846,1958-02-17,1958,3.597093071961129
195,1770,16900000.0,Michael Collins,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",28000000,6.728199,1996-10-25,1996,2.8612334801762116
196,2033,0.0,Infinity,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,1.226688,1996-10-04,1996,3.199142156862745
197,161806,0.0,Ed's Next Move,[],0,0.550278,1996-10-18,1996,2.25
198,6346,22540359.0,The Chamber,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",50000000,3.998494,1996-10-11,1996,2.743801652892562
199,6878,0.0,Homeward Bound: The Incredible Journey,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0,7.186506,1993-02-03,1993,2.966666666666667
200,173,28200000.0,"20,000 Leagues Under the Sea","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",5000000,8.722406,1954-12-23,1954,2.5347226351150485
201,864,154864401.0,Cool Runnings,"[{'id': 35, 'name': 'Comedy'}]",14000000,8.30721,1993-09-30,1993,3.2527472527472527
202,8367,390493908.0,Robin Hood: Prince of Thieves,"[{'id': 12, 'name': 'Adventure'}]",48000000,10.639244,1991-06-14,1991,3.294776119402985
203,433,102272727.0,Mary Poppins,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",6000000,15.11549,1964-08-27,1964,2.9156200941915227
204,562,140767956.0,Die Hard,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",28000000,16.640522,1988-07-15,1988,3.763978263978264
205,454,147298761.0,Romeo + Juliet,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14500000,11.774061,1996-10-31,1996,3.501918859649123
206,819,165615285.0,Sleepers,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",44000000,9.198283,1996-10-18,1996,3.359375
207,1834,0.0,"Murder, My Sweet","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0,3.433265,1944-12-09,1944,3.870835952231301
208,1834,0.0,"Murder, My Sweet","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0,3.433265,1944-12-09,1944,3.870835952231301
209,26282,0.0,Macao,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,1.715751,1952-04-30,1952,3.8257575757575757
210,252,4000000.0,Willy Wonka & the Chocolate Factory,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",3000000,12.416635,1971-06-29,1971,3.2108323413606814
211,623,62493712.0,A Fish Called Wanda,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",7500000,11.400353,1988-07-15,1988,3.260869565217391
212,475,50700000.0,Bonnie and Clyde,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2500000,12.109198,1967-07-18,1967,3.903472831918837
213,521,3000000.0,Dial M for Murder,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1400000,7.853231,1954-05-29,1954,3.3238307349665925
214,88,213954274.0,Dirty Dancing,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",6000000,14.044122,1987-08-21,1987,3.125899897154611
215,500,14661007.0,Reservoir Dogs,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1200000,12.22034,1992-09-02,1992,3.3931413515024085
216,792,138530565.0,Platoon,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",6000000,18.206972,1986-12-18,1986,3.017857142857143
217,8491,30218387.0,Weekend at Bernie's,"[{'id': 35, 'name': 'Comedy'}]",6500000,8.051891,1989-07-05,1989,3.963888888888889
218,402,352927224.0,Basic Instinct,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",49000000,16.628427,1992-03-20,1992,2.893939393939394
219,601,792965326.0,E.T. the Extra-Terrestrial,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",10500000,19.358546,1982-04-03,1982,3.3949579831932772
220,67365,0.0,The Search for One-eye Jimmy,"[{'id': 35, 'name': 'Comedy'}]",0,0.617014,1994-11-14,1994,2.8043478260869565
221,25842,0.0,A Christmas Carol,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",0,1.896952,1938-12-16,1938,3.453488372093023
222,2119,157920733.0,Days of Thunder,"[{'id': 12, 'name': 'Adventure'}]",60000000,7.046753,1990-06-27,1990,2.354181558255897
223,744,356830601.0,Top Gun,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",15000000,20.301019,1986-05-16,1986,2.9210526315789473
224,702,8000000.0,A Streetcar Named Desire,"[{'id': 18, 'name': 'Drama'}]",1800000,7.301719,1951-09-18,1951,3.7458432304038003
225,25750,0.0,Children of the Corn IV: The Gathering,"[{'id': 27, 'name': 'Horror'}]",0,7.97048,1996-10-08,1996,3.9166666666666665
226,1630,20300385.0,The People vs. Larry Flynt,"[{'id': 18, 'name': 'Drama'}]",36000000,9.178371,1996-10-12,1996,2.625
227,2756,90000098.0,The Abyss,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",70000000,9.809585,1989-08-09,1989,2.9413043478260867
228,790,21378361.0,The Fog,"[{'id': 27, 'name': 'Horror'}]",1000000,9.194572,1980-02-08,1980,3.516949152542373
229,1103,50244700.0,Escape from New York,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",6000000,10.124544,1981-05-22,1981,3.7890580936266214
230,26167,0.0,Raw Deal,"[{'id': 80, 'name': 'Crime'}]",0,10.091381,1948-05-26,1948,3.4705882352941178
231,26174,0.0,T-Men,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",0,4.237738,1947-12-15,1947,3.1440677966101696
232,975,0.0,Paths of Glory,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",935000,8.548518,1957-09-18,1957,2.9655172413793105
233,409,231976425.0,The English Patient,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",27000000,15.564161,1996-11-14,1996,3.0412371134020617
234,1412,0.0,"Sex, Lies, and Videotape","[{'id': 18, 'name': 'Drama'}]",1200000,12.293656,1989-08-18,1989,3.725085910652921
235,510,108981275.0,One Flew Over the Cuckoo's Nest,"[{'id': 18, 'name': 'Drama'}]",3000000,35.529554,1975-11-18,1975,2.759656652360515
236,1891,538400000.0,The Empire Strikes Back,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",18000000,19.470959,1980-05-17,1980,2.4649122807017543
237,2493,30857814.0,The Princess Bride,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",16000000,15.15267,1987-09-18,1987,3.7490974729241877
238,85,389925971.0,Raiders of the Lost Ark,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",18000000,19.901576,1981-06-12,1981,3.538339222614841
239,68,0.0,Brazil,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",15000000,9.837287,1985-02-20,1985,3.4558599695586
240,679,183316455.0,Aliens,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",18500000,21.761179,1986-07-18,1986,3.3737373737373737
241,389,1000000.0,12 Angry Men,"[{'id': 18, 'name': 'Drama'}]",350000,16.503959,1957-03-25,1957,3.490566037735849
242,185,26589000.0,A Clockwork Orange,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",2200000,17.112594,1971-12-18,1971,3.119938985348951
243,595,13129846.0,To Kill a Mockingbird,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2000000,14.284787,1962-12-25,1962,3.677421699004433
244,28,89460381.0,Apocalypse Now,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",31500000,13.5963,1979-08-15,1979,4.039876397881106
245,1892,572700000.0,Return of the Jedi,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",32350000,14.586087,1983-05-23,1983,3.381859011911736
246,348,104931801.0,Alien,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",11000000,23.37742,1979-05-25,1979,3.6826607226654153
247,766,0.0,Army of Darkness,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",11000000,10.704612,1992-10-09,1992,3.460846560846561
248,175,0.0,The Big Blue,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,13.503815,1988-05-11,1988,3.5252285513361463
249,539,32000000.0,Psycho,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",806948,36.826309,1960-06-16,1960,3.5162202094173574
250,525,115229890.0,The Blues Brothers,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",27000000,10.076901,1980-06-17,1980,3.3784530386740332
251,600,46357676.0,Full Metal Jacket,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",17000000,13.94148,1987-06-26,1987,2.988888888888889
252,279,51973029.0,Amadeus,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",18000000,12.677592,1984-10-26,1984,3.68848167539267
253,3109,0.0,The Quiet Man,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,8.762386,1952-07-21,1952,3.1215469613259668
254,311,0.0,Once Upon a Time in America,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",30000000,32.182851,1984-02-16,1984,2.738372093023256
255,1578,23000000.0,Raging Bull,"[{'id': 18, 'name': 'Drama'}]",18000000,8.868558,1980-11-14,1980,2.8214285714285716
256,703,38251425.0,Annie Hall,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4000000,18.146043,1977-04-19,1977,2.884514435695538
257,343,0.0,Harold and Maude,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1200000,10.878112,1971-12-20,1971,2.6665009940357853
258,218,78371200.0,The Terminator,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",6400000,19.293562,1984-10-26,1984,3.2856009070294783
259,696,39946780.0,Manhattan,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,12.050759,1979-04-25,1979,3.1496062992125986
260,379,5080409.0,Miller's Crossing,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",14000000,7.495853,1990-09-21,1990,2.716184701492537
261,207,235860116.0,Dead Poets Society,"[{'id': 18, 'name': 'Drama'}]",16400000,19.905716,1989-06-02,1989,3.372237106496986
262,1480,2247465.0,Touch of Evil,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",829000,9.665347,1958-04-23,1958,3.2627755511022043
263,829,30000000.0,Chinatown,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6000000,12.29227,1974-06-20,1974,2.684344722080571
264,828,0.0,The Day the Earth Stood Still,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1200000,9.360003,1951-09-17,1951,3.1514799767846777
265,3090,4307000.0,The Treasure of the Sierra Madre,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",3800000,8.070589,1948-01-24,1948,4.059865092748735
266,3063,0.0,Duck Soup,"[{'id': 35, 'name': 'Comedy'}]",0,6.819957,1933-11-17,1933,2.632806324110672
267,694,44017374.0,The Shining,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",19000000,19.611589,1980-05-22,1980,3.01717032967033
